1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93
28297,Main Hand,Weapon,Dagger,Gladiator's Spellblade,123,70,Epic,https://tbc.wowhead.com/item=28297,NA,133.3563,330.4,517,378.4,33.104,200.116,0,0,5.4,205.84,156.793385,354.25103,121.751,250.33,188.272,245.68,244.77,106.3208,9,204.22,395.7012,8.64,28,18,NULL,NULL,NULL,NULL,NULL,199,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,41.3,22,110,1.6,Season 1,PvP,1,NA,-124.36,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
28313,Main Hand,Weapon,Fist,Gladiator's Right Ripper,123,70,Epic,https://tbc.wowhead.com/item=28313,NA,276.6383,763.046,1479.04,883.98,4.2,0,64.75,66.25,0,0,431.705885,746.38053,0,0,0.399,1.407,197.2,202.8454,0,0,732.3462,0,21,NULL,NULL,NULL,NULL,28,NULL,NULL,NULL,15,NULL,NULL,NULL,9,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,91.3,166,309,2.6,Season 1,PvP,1,NA,-58.78,270.5183,753.587,1474.09,862.2,4.2,0,51.25,52.75,0,0,418.205885,719.60373,0,0,0.399,1.407,196.3,200.1454,0,0,717.1902,0,-64.9,NULL,NULL
28322,Main Hand,Weapon,Dagger,Runed Dagger of Solace,115,70,Rare,https://tbc.wowhead.com/item=28322,NA,130.3767,333.6,446.5,378.6,231.8,0,0,0,227,0,158.311965,345.15507,0,0,0.456,1.608,100.83,83.4,227,0,304.5768,227,24,NULL,NULL,NULL,NULL,NULL,NULL,NULL,227,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,41.7,30,95,1.5,Botanica,Thorngrin the Tender,1,NA,-108.24,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
28392,Main Hand,Weapon,Fist,Reflex Blades,115,70,Rare,https://tbc.wowhead.com/item=28392,NA,219.4747,599.024,1204.56,725.32,2.6,0,56,56,0,0,352.365465,590.16937,0,0,0.247,0.871,151.45,157.9696,0,0,582.6408,0,13,NULL,NULL,NULL,NULL,32,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,71.7,135,252,2.7,Arcatraz,Dalliah the Doomsayer,1,NA,-133.52,208.5947,582.208,1195.76,686.6,2.6,0,32,32,0,0,328.365465,542.56617,0,0,0.247,0.871,149.85,153.1696,0,0,555.6968,0,-144.4,NULL,NULL
29371,Main Hand,Weapon,Fist,Nexus-Claw,108,0,Uncommon,https://tbc.wowhead.com/item=29371,NA,160.38286,488.486,1012.7,598.96,0,0,49.7,51.1,0,0,275.662597,435.778126,0,0,0,0,113.714,132.6656,0,0,471.45544,0,NULL,NULL,NULL,NULL,NULL,28,NULL,NULL,NULL,14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,0,57.86,113,211,2.8,NA,Dealer Jadyan,0,NA,-205.912,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
29380,Main Hand,Weapon,Sword,Ethereum Phase Blade,108,0,Uncommon,https://tbc.wowhead.com/item=29380,NA,163.01413,461.04,672.1,518.04,20.008,13.682,0,0,3.3,17.18,218.7894135,426.656233,13.907,21.56,15.329,21.685,134.097,116.8096,5.5,16.19,428.00652,5.28,16,11,NULL,NULL,NULL,NULL,NULL,13,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,0,57.63,76,143,1.9,NA,Dealer Jadyan,0,NA,-123.636,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
30277,Main Hand,Weapon,Fist,Ripfang Paw,111,0,Uncommon,https://tbc.wowhead.com/item=30277,NA,173.83731,499.794,1004.16,613.38,1.8,0,52.5,84.1,0,0,290.4656745,490.094171,0,0,0.171,0.603,126.659,135.2166,0,0,483.31224,0,9,NULL,10,NULL,NULL,32,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,0,59.81,113,210,2.7,NA,Declawing Doomclaw,0,NA,-183.632,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
31447,Main Hand,Weapon,Dagger,Vibro Dagger,105,0,Uncommon,https://tbc.wowhead.com/item=31447,NA,120.68793,331.44,385.4,373.44,139.236,0.682,0,0,114.3,6.5,157.2869235,316.979913,7.242,5.83,4.44,7.612,93.317,82.86,117.5,3.71,303.64972,120.28,15,11,NULL,NULL,NULL,NULL,NULL,NULL,109,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,0,41.43,34,82,1.4,NA,Cutting Your Teeth,0,NA,-93.996,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
31448,Main Hand,Weapon,Sword,Vibro Sword,105,0,Uncommon,https://tbc.wowhead.com/item=31448,NA,105.73793,331.44,385.4,373.44,36.876,61.477,0,0,5.3,71.5,157.2869235,272.986413,43.915,86.68,64.587,83.955,121.117,89.8928,13.8,70.51,333.36572,17.88,NULL,11,NULL,NULL,NULL,NULL,NULL,59,NULL,NULL,10,NULL,NULL,NULL,NULL,NULL,4,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,0,41.43,34,82,1.4,NA,Cutting Your Teeth,0,NA,-93.996,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
31475,Main Hand,Weapon,Dagger,Thunderlord Scalpel,105,0,Uncommon,https://tbc.wowhead.com/item=31475,NA,120.68793,331.44,385.4,373.44,139.236,0.682,0,0,114.3,6.5,157.2869235,316.979913,7.242,5.83,4.44,7.612,93.317,82.86,117.5,3.71,303.64972,120.28,15,11,NULL,NULL,NULL,NULL,NULL,NULL,109,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,0,41.43,34,82,1.4,NA,The Thunderspike,0,NA,-93.996,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
31821,Main Hand,Weapon,Sword,Blade of Retribution,102,0,Uncommon,https://tbc.wowhead.com/item=31821,NA,104.79855,328.4,512.3,385.4,30.704,53.492,0,0,3,63.4,155.8442725,270.482555,40.006,80.936,58.742,76.046,113.995,88.06,13.48,65.38,327.7232,15.36,NULL,10,NULL,NULL,NULL,NULL,NULL,50,NULL,NULL,16,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,0,41.05,47,109,1.9,NA,Terokkarantula,0,NA,-170.06,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
28522,Main Hand,Weapon,Mace,Shard of the Virtuous,115,70,Epic,https://tbc.wowhead.com/item=28522,NA,127.3563,330.4,606.3,387.4,398.602,1.24,0,0,357,11.08,156.793385,336.65363,12.984,10.6,7.634,13.054,100.27,82.6,362.5,6.58,303.5552,366.6,22,20,NULL,NULL,NULL,NULL,NULL,NULL,348,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,41.3,28,129,1.9,Karazhan,Maiden of Virtue,1,NA,-169.36,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
28584,Main Hand,Weapon,Fist,Big Bad Wolf's Paw,115,70,Epic,https://tbc.wowhead.com/item=28584,NA,260.6546,730.709,1365.16,847.43,3.6,0,65.85,121.57,0,0,425.94902,731.82816,0,0,0.342,1.206,190.74,197.1019,0,0,694.1924,0,18,NULL,17,NULL,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,87.6,153,285,2.5,Karazhan,The Big Bad Wolf,1,NA,-58.09,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
28770,Main Hand,Weapon,Dagger,Nathrezim Mindblade,125,70,Epic,https://tbc.wowhead.com/item=28770,NA,124.4917,333.6,587.5,387.6,53.276,208.2445,0,0,5.4,223.64,158.311965,327.55767,132.742,276.928,206.175,267.241,239.33,107.5976,21.19,226.16,405.8608,23.82,18,18,NULL,NULL,NULL,NULL,NULL,203,NULL,NULL,23,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,41.7,25,125,1.8,Karazhan,Prince Malchezaar,1,NA,-153.24,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
28771,Main Hand,Weapon,Mace,Light's Justice,125,70,Epic,https://tbc.wowhead.com/item=28771,NA,122.3767,333.6,587.5,387.6,453.628,3.502,0,0,394.3,14.78,158.311965,321.69187,17.786,11.13,6.205,11.089,95.73,83.4,392.5,6.09,307.5918,392.08,16,21,NULL,NULL,20,NULL,NULL,NULL,382,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,41.7,25,125,1.8,Karazhan,Prince Malchezaar,1,NA,-153.24,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
28802,Main Hand,Weapon,Sword,Bloodmaw Magus-Blade,125,70,Epic,https://tbc.wowhead.com/item=28802,NA,138.0628,382.4,639.2,436.4,50.22,208.4175,0,0,4.5,223.7,181.47031,361.88538,131.686,277.23,206.548,267.198,248.82,119.7976,20.75,226.85,450.5982,23.7,16,15,NULL,NULL,NULL,NULL,NULL,203,NULL,NULL,25,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,47.8,36,136,1.8,Gruul's Lair,Gruul the Dragonkiller,1,NA,-136.16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
28928,Main Hand,Weapon,Fist,High Warlord's Right Ripper,115,70,Rare,https://tbc.wowhead.com/item=28928,NA,221.1837,602.817,1166,719.32,3.6,0,58.15,59.45,0,0,348.285465,599.66987,0,0,0.342,1.206,156.74,161.5352,0,0,582.5258,0,18,NULL,NULL,NULL,NULL,26,NULL,NULL,NULL,13,NULL,NULL,NULL,8,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,71.7,130,243,2.6,NA,PvP,1,NA,-121.52,215.7437,594.409,1161.6,699.96,3.6,0,46.15,47.45,0,0,336.285465,575.86827,0,0,0.342,1.206,155.94,159.1352,0,0,569.0538,0,-126.96,NULL,NULL
28931,Main Hand,Weapon,Dagger,High Warlord's Spellblade,115,70,Rare,https://tbc.wowhead.com/item=28931,NA,124.4206,332.8,474.7,380.8,23.464,131.8056,0,0,3.9,141.54,157.93232,326.89876,78.447,172.8,133.923,170.449,181.24,97.6232,6.5,129.19,373.6144,6.24,18,13,NULL,NULL,NULL,NULL,NULL,121,NULL,NULL,NULL,NULL,NULL,NULL,13,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,41.6,32,101,1.6,NA,PvP,1,NA,-123.52,124.4206,332.501,474.7,380.8,23.464,121.806,0,0,3.9,125.94,157.93232,326.89876,75.275,153.3,115.073,150.429,181.24,97.6232,6.5,124.77,361.2254,6.24,-123.52,NULL,NULL
28953,Main Hand,Weapon,Fist,Grand Marshal's Right Ripper,115,70,Rare,https://tbc.wowhead.com/item=28953,NA,221.1837,602.817,1166,719.32,3.6,0,58.15,59.45,0,0,348.285465,599.66987,0,0,0.342,1.206,156.74,161.5352,0,0,582.5258,0,18,NULL,NULL,NULL,NULL,26,NULL,NULL,NULL,13,NULL,NULL,NULL,8,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,71.7,130,243,2.6,NA,PvP,1,NA,-121.52,215.7437,594.409,1161.6,699.96,3.6,0,46.15,47.45,0,0,336.285465,575.86827,0,0,0.342,1.206,155.94,159.1352,0,0,569.0538,0,-126.96,NULL,NULL
28957,Main Hand,Weapon,Dagger,Grand Marshal's Spellblade,115,70,Rare,https://tbc.wowhead.com/item=28957,NA,124.4206,332.8,474.7,380.8,23.464,131.8056,0,0,3.9,141.54,157.93232,326.89876,78.447,172.8,133.923,170.449,181.24,97.6232,6.5,129.19,373.6144,6.24,18,13,NULL,NULL,NULL,NULL,NULL,121,NULL,NULL,NULL,NULL,NULL,NULL,13,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,41.6,32,101,1.6,NA,PvP,1,NA,-123.52,124.4206,332.501,474.7,380.8,23.464,121.806,0,0,3.9,125.94,157.93232,326.89876,75.275,153.3,115.073,150.429,181.24,97.6232,6.5,124.77,361.2254,6.24,-123.52,NULL,NULL
29153,Main Hand,Weapon,Sword,Blade of the Archmage,100,70,Epic,https://tbc.wowhead.com/item=29153,NA,117.9511,328.8,554.6,382.8,39.652,163.4515,0,0,3.3,175.78,156.034095,308.93971,103.23,218.086,162.467,210.037,202.19,101.1528,16.63,178.57,379.9294,19.14,13,11,NULL,NULL,NULL,NULL,NULL,159,NULL,NULL,21,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,41.1,30,118,1.8,Logistics Officer,NA,1,NA,-154.92,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
29155,Main Hand,Weapon,Sword,Stormcaller,100,70,Epic,https://tbc.wowhead.com/item=29155,NA,116.9511,328.8,554.6,382.8,40.98,163.5135,0,0,3.6,176.16,156.034095,306.00681,103.836,218.616,162.729,210.447,201.39,101.1528,17.13,178.86,380.0244,19.62,12,12,NULL,NULL,NULL,NULL,NULL,159,NULL,NULL,21,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,41.1,30,118,1.8,Quartermaster Urgronn,NA,1,NA,-154.92,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
29175,Main Hand,Weapon,Mace,Gavel of Pure Light,100,70,Epic,https://tbc.wowhead.com/item=29175,NA,117.3563,330.4,587.5,387.4,340.592,0.744,0,0,306.6,9.2,156.793385,307.32463,8.424,6.36,5.728,9.248,90.47,82.6,311,4.52,302.7952,316.76,12,12,NULL,NULL,NULL,NULL,NULL,NULL,299,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,41.3,32,125,1.9,The Sha'tar,Exalted,1,NA,-169.36,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
29185,Main Hand,Weapon,Sword,Continuum Blade,115,70,Rare,https://tbc.wowhead.com/item=29185,NA,135.0301,328.8,531.1,382.8,22.808,127.8356,0,0,3.3,134.78,156.034095,358.79901,76.015,164.24,126.339,162.599,190.89,96.6232,5.5,126.91,365.0074,5.28,30,11,NULL,NULL,NULL,NULL,NULL,121,NULL,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,41.1,35,113,1.8,Keepers of Time,Revered,1,NA,-154.92,135.0301,328.616,531.1,382.8,22.808,121.682,0,0,3.3,125.18,156.034095,358.79901,74.063,152.24,114.739,150.279,190.89,96.6232,5.5,124.19,357.3834,5.28,-154.92,NULL,NULL
29348,Main Hand,Weapon,Fist,The Bladefist,105,70,Epic,https://tbc.wowhead.com/item=29348,NA,213.5187,669.6,1330.1,747.6,0,0,0,0,0,0,317.762865,551.50767,0,0,0,0,159.03,167.4,0,0,611.3448,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,83.7,152,283,2.6,Shattered Halls,Warchief Kargath Bladefist,1,NA,-155.64,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
29353,Main Hand,Weapon,Mace,Shockwave Truncheon,105,70,Epic,https://tbc.wowhead.com/item=29353,NA,130.2016,332.8,596.9,389.8,352.866,2.872,0,0,320,13.08,157.93232,344.49616,6.96,15.136,12.084,15.824,100.64,83.2,329.98,13.26,307.5904,336.56,24,NULL,NULL,NULL,NULL,NULL,NULL,NULL,317,NULL,16,NULL,NULL,NULL,NULL,NULL,6,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,41.6,31,127,1.9,Shadow Labyrinth,Murmur,1,NA,-168.52,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
29457,Main Hand,Weapon,Dagger,Nethershard,94,63,Rare,https://tbc.wowhead.com/item=29457,NA,120.1312,329.6,465.3,380.6,36.288,63.193,0,0,5.4,71.44,156.41374,315.46442,47.171,89.026,65.103,86.259,136.28,89.6712,12.18,70.9,332.3428,12.6,15,18,NULL,NULL,NULL,NULL,NULL,61,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,41.2,41,99,1.7,NA,NA,1,NA,-139.64,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
30095,Main Hand,Weapon,Sword,Fang of the Leviathan,134,70,Epic,https://tbc.wowhead.com/item=30095,NA,132.1858,326.4,592.2,380.4,56.404,226.0095,0,0,6,241.2,154.89516,350.95648,143.218,297.876,222.197,288.619,259.42,107.9432,21.13,243.18,407.3612,23.46,28,20,NULL,NULL,NULL,NULL,NULL,221,NULL,NULL,21,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,40.8,21,126,1.8,Serpentshrine Cavern,Leotheras the Blind,2,NA,-155.76,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
30108,Main Hand,Weapon,Mace,Lightfathom Scepter,141,70,Epic,https://tbc.wowhead.com/item=30108,NA,133.3563,330.4,639.2,387.4,507.837,1.24,0,0,454.5,13.98,156.793385,354.25103,13.704,10.6,9.078,15.156,105.67,82.6,461.25,7.23,303.5552,469.1,28,20,NULL,NULL,NULL,NULL,NULL,NULL,443,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,41.3,21,136,1.9,Serpentshrine Cavern,Lady Vashj,2,NA,-169.36,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
30317,Main Hand,Weapon,Mace,Cosmic Infuser,175,70,Legendary,https://tbc.wowhead.com/item=30317,NA,146.6318,334.4,1034,418.4,820.01,6.88,0,0,639,46.2,158.69161,392.74038,38.68,21.2,19.98,31.96,119.42,83.6,642.5,15.5,311.1472,664.2,40,40,NULL,NULL,40,NULL,NULL,NULL,600,NULL,NULL,NULL,NULL,NULL,NULL,NULL,30,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,41.8,14,220,2.8,Tempest Keep,Kael'thas Sunstrider,6,NA,-302.96,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
30723,Main Hand,Weapon,Dagger,Talon of the Tempest,120,70,Epic,https://tbc.wowhead.com/item=30723,NA,129.9134,347.2,593.9,423.92,63.82,222.9533,28.1,33.84,39,238,207.41303,326.67394,133.579,293.294,226.645,286.537,231.66,119.6848,51.07,230.58,435.8946,44.58,NULL,10,NULL,NULL,NULL,NULL,NULL,194,NULL,NULL,19,NULL,NULL,NULL,9,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,Yellow,Yellow,NA,NULL,41.4,26,123,1.8,Shadowmoon Valley,Doomwalker,1,NA,-115.36,129.9134,346.993,593.9,423.92,63.82,216.0305,28.1,33.84,39,227.2,207.41303,326.67394,131.383,279.794,213.595,272.677,231.66,119.6848,51.07,227.52,427.3176,44.58,-115.36,NULL,NULL
30787,Main Hand,Weapon,Dagger,Illidari-Bane Mageblade (Demon),115,0,Rare,https://tbc.wowhead.com/item=30787,NA,118.2216,332.8,474.7,380.8,38.488,189.272,0,0,3.3,201.18,157.93232,309.30136,117.331,248.6,185.689,239.941,220.44,105.252,16.1,203.79,395.4114,18.48,12,11,NULL,NULL,NULL,NULL,NULL,185,NULL,NULL,20,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,41.6,32,101,1.6,Shadowmoon Valley,Quenching the Blade,1,NA,-123.52,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
30832,Main Hand,Weapon,Mace,Gavel of Unearthed Secrets,100,70,Epic,https://tbc.wowhead.com/item=30832,NA,129.9415,332,836.6,413,43.708,162.6845,0,0,4.8,174.08,157.552675,343.83725,103.974,215.06,160.319,208.593,213.35,101.9528,15.95,175.34,381.922,17.58,24,16,NULL,NULL,NULL,NULL,NULL,159,NULL,NULL,15,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,41.5,46,178,2.7,Lower City,Exalted,1,NA,-288.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
30910,Main Hand,Weapon,Sword,Tempest of Chaos,151,70,Epic,https://tbc.wowhead.com/item=30910,NA,134.5918,326.4,615.7,380.4,62.752,277.7484,0,0,6.6,302.16,154.89516,356.82228,170.887,373.254,284.212,363.086,288.02,112.4728,23.72,289.88,442.0862,26.4,30,22,NULL,NULL,NULL,NULL,NULL,259,NULL,NULL,24,NULL,NULL,NULL,17,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,40.8,16,131,1.8,Hyjal Summit,Archimonde,3,NA,-155.76,134.5918,326.009,615.7,380.4,62.752,264.672,0,0,6.6,281.76,154.89516,356.82228,166.739,347.754,259.562,336.906,288.02,112.4728,23.72,284.1,425.8852,26.4,-155.76,NULL,NULL
30918,Main Hand,Weapon,Mace,Hammer of Atonement,141,70,Epic,https://tbc.wowhead.com/item=30918,NA,136.7264,331.2,606.3,385.2,503.46,5.4305,0,0,449.3,21.78,157.17303,363.70864,21.489,32.888,20.911,29.597,108.66,82.8,465.69,24.03,309.7626,468.26,31,21,NULL,NULL,NULL,NULL,NULL,NULL,443,NULL,23,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,41.4,20,129,1.8,Hyjal Summit,Kaz'rogal,3,NA,-154.08,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
31002,Main Hand,Weapon,Sword,Summoner's Blade,109,0,Rare,https://tbc.wowhead.com/item=31002,NA,115.4113,330.4,752,408.4,43.164,106.2145,0,0,6,117.2,156.793385,301.45883,73.682,145.636,107.261,140.327,161.57,94.8776,15.83,117.38,353.9212,16.86,10,20,NULL,NULL,NULL,NULL,NULL,103,NULL,NULL,11,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,41.3,55,160,2.6,NA,Varedis Must Be Stopped,1,NA,-274.36,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
